~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
547: velocity var 14.89      width var 246.35
    velocity mean 5.34      width mean 15.91
548: velocity var 76.12      width var 112.60
    velocity mean 15.77      width mean 11.15
549: velocity var 3.72      width var 115.71
    velocity mean 5.76      width mean 12.38
551: velocity var 14.03      width var 200.91
    velocity mean 5.10      width mean 15.92
552: velocity var 30.90      width var 18.93
    velocity mean 12.64      width mean 8.25
554: velocity var 2027.30      width var 572.99
    velocity mean 15.07      width mean 13.57
555: velocity var 92402.50      width var 400.06
    velocity mean 207.25      width mean 38.64
556: velocity var 2.65      width var 138.34
    velocity mean 2.52      width mean 21.21
557: velocity var 12.00      width var 84.11
    velocity mean 7.29      width mean 12.24
558: velocity var 19.89      width var 281.18
    velocity mean 5.00      width mean 14.30
559: velocity var 69192.03      width var 667.94
    velocity mean 139.95      width mean 33.22
560: velocity var 5443.83      width var 99.68
    velocity mean 17.20      width mean 8.96
562: velocity var 67782.23      width var 277.82
    velocity mean 136.60      width mean 21.04
563: velocity var 14.54      width var 51.39
    velocity mean 47.26      width mean 8.74
565: velocity var 2.22      width var 75.94
    velocity mean 7.69      width mean 10.93
566: velocity var 6.23      width var 198.07
    velocity mean 4.06      width mean 17.93
567: velocity var 4.76      width var 29.58
    velocity mean 10.33      width mean 5.85
569: velocity var 11.36      width var 128.38
    velocity mean 4.38      width mean 20.54
570: velocity var 9.14      width var 3267.17
    velocity mean 4.41      width mean 45.04
572: velocity var 14.24      width var 367.50
    velocity mean 7.80      width mean 17.94
573: velocity var 110060.15      width var 56.43
    velocity mean 155.19      width mean 9.36
574: velocity var 24.25      width var 121.82
    velocity mean 5.26      width mean 15.89
577: velocity var 18040.82      width var 53.88
    velocity mean 37.05      width mean 12.99
580: velocity var 70.81      width var 1129.10
    velocity mean 19.43      width mean 37.83
581: velocity var 388685.35      width var 1457.62
    velocity mean 476.47      width mean 33.36
582: velocity var 7.71      width var 217.91
    velocity mean 4.00      width mean 15.31
583: velocity var 266.86      width var 165.82
    velocity mean 23.24      width mean 25.69
584: velocity var 13.58      width var 557.50
    velocity mean 6.46      width mean 21.24
585: velocity var 92901.85      width var 429.79
    velocity mean 181.59      width mean 21.49
586: velocity var 2.05      width var 7.46
    velocity mean 10.06      width mean 2.20
588: velocity var 159.94      width var 121.88
    velocity mean 17.70      width mean 12.21
589: velocity var 43.29      width var 209.10
    velocity mean 11.56      width mean 13.91
591: velocity var 108767.80      width var 426.28
    velocity mean 169.03      width mean 23.31
592: velocity var 31.65      width var 214.47
    velocity mean 5.73      width mean 12.72
593: velocity var 2.48      width var 13.44
    velocity mean 11.78      width mean 4.31
594: velocity var 94088.67      width var 450.20
    velocity mean 200.15      width mean 29.89
595: velocity var 8.20      width var 280.15
    velocity mean 4.00      width mean 20.76
598: velocity var 82.81      width var 125.50
    velocity mean 10.98      width mean 19.18
599: velocity var 56.98      width var 45.73
    velocity mean 20.15      width mean 10.00
600: velocity var 9.92      width var 132.99
    velocity mean 3.14      width mean 15.15
601: velocity var 442.90      width var 1661.65
    velocity mean 27.51      width mean 39.35
603: velocity var 34.17      width var 31.52
    velocity mean 13.64      width mean 10.35
607: velocity var 106971.55      width var 956.61
    velocity mean 137.60      width mean 39.47
608: velocity var 189.38      width var 1056.56
    velocity mean 11.41      width mean 28.71
609: velocity var 540.71      width var 611.52
    velocity mean 16.18      width mean 26.36
610: velocity var 87.13      width var 257.90
    velocity mean 17.90      width mean 20.68
611: velocity var 7.25      width var 5423.00
    velocity mean 3.89      width mean 47.56
613: velocity var 7.58      width var 55.45
    velocity mean 4.08      width mean 7.50
614: velocity var 229531.85      width var 335.47
    velocity mean 255.40      width mean 22.20
616: velocity var 17.85      width var 189.17
    velocity mean 4.30      width mean 17.41
619: velocity var 41491.73      width var 2377.88
    velocity mean 38.83      width mean 19.30
620: velocity var 67510.38      width var 204.85
    velocity mean 136.45      width mean 14.76
621: velocity var 11224.89      width var 331.01
    velocity mean 24.38      width mean 21.39
622: velocity var 11.37      width var 35.60
    velocity mean 4.01      width mean 5.92
624: velocity var 6092.81      width var 2687.22
    velocity mean 127.84      width mean 160.07
625: velocity var 10781.05      width var 225.99
    velocity mean 24.85      width mean 18.62
627: velocity var 2.75      width var 605.76
    velocity mean 2.09      width mean 34.57
629: velocity var 113350.26      width var 397.24
    velocity mean 86.53      width mean 18.70
630: velocity var 59666.15      width var 159.59
    velocity mean 126.65      width mean 14.99
631: velocity var 42.46      width var 670.86
    velocity mean 7.85      width mean 15.42
632: velocity var 93368.64      width var 336.92
    velocity mean 253.66      width mean 25.93
634: velocity var 6.51      width var 193.74
    velocity mean 2.83      width mean 20.71
635: velocity var 42354.22      width var 472.24
    velocity mean 53.83      width mean 20.09
636: velocity var 13.97      width var 61.15
    velocity mean 4.73      width mean 14.23
639: velocity var 68770.92      width var 191.00
    velocity mean 143.27      width mean 25.32
640: velocity var 68941.76      width var 1047.97
    velocity mean 141.15      width mean 26.50
641: velocity var 14609.69      width var 449.99
    velocity mean 28.35      width mean 21.82
642: velocity var 42993.34      width var 303.13
    velocity mean 62.05      width mean 23.52
643: velocity var 45708.88      width var 189.12
    velocity mean 83.01      width mean 18.56
644: velocity var 40340.01      width var 295.99
    velocity mean 50.68      width mean 21.24
646: velocity var 34605.19      width var 136.40
    velocity mean 60.20      width mean 17.00
648: velocity var 41341.26      width var 805.16
    velocity mean 78.33      width mean 30.62
649: velocity var 19190.20      width var 316.65
    velocity mean 25.18      width mean 16.21
650: velocity var 17.26      width var 1421.83
    velocity mean 7.39      width mean 34.48
651: velocity var 68527.88      width var 81.20
    velocity mean 138.24      width mean 11.28
652: velocity var 85114.38      width var 598.71
    velocity mean 191.00      width mean 22.95
653: velocity var 21072.53      width var 589.55
    velocity mean 33.99      width mean 26.86
654: velocity var 1327877.27      width var 136.74
    velocity mean 431.01      width mean 16.96
655: velocity var 98591.18      width var 749.26
    velocity mean 160.55      width mean 32.12
656: velocity var 84.10      width var 88.38
    velocity mean 15.08      width mean 22.10
657: velocity var 18279.36      width var 111.92
    velocity mean 36.08      width mean 13.56
661: velocity var 24.64      width var 607.79
    velocity mean 10.14      width mean 30.42
664: velocity var 17.81      width var 229.27
    velocity mean 5.84      width mean 15.45
668: velocity var 8.12      width var 135.13
    velocity mean 6.68      width mean 15.59
669: velocity var 56677.14      width var 322.63
    velocity mean 89.20      width mean 21.57
670: velocity var 63962.85      width var 497.34
    velocity mean 142.22      width mean 27.75
674: velocity var 19.87      width var 659.66
    velocity mean 6.85      width mean 21.96
675: velocity var 70237.69      width var 20.69
    velocity mean 137.98      width mean 10.33
676: velocity var 40.20      width var 55.92
    velocity mean 9.21      width mean 20.04
678: velocity var 12.36      width var 282.31
    velocity mean 8.87      width mean 15.06
680: velocity var 47.41      width var 51.08
    velocity mean 9.98      width mean 9.33
682: velocity var 108.96      width var 60.95
    velocity mean 21.13      width mean 17.94
683: velocity var 57628.07      width var 774.40
    velocity mean 74.11      width mean 23.36
685: velocity var 28.47      width var 266.23
    velocity mean 7.75      width mean 19.05
687: velocity var 5.53      width var 89.02
    velocity mean 4.56      width mean 17.42
689: velocity var 7.54      width var 1380.36
    velocity mean 5.69      width mean 30.42
690: velocity var 28.54      width var 189.71
    velocity mean 6.93      width mean 17.70
693: velocity var 25.13      width var 26.71
    velocity mean 18.07      width mean 6.78
695: velocity var 6.22      width var 312.26
    velocity mean 5.14      width mean 17.28
696: velocity var 206.84      width var 429.61
    velocity mean 11.87      width mean 14.41
699: velocity var 159.58      width var 351.21
    velocity mean 17.70      width mean 18.91
700: velocity var 8.66      width var 309.85
    velocity mean 5.20      width mean 30.23
703: velocity var 205.26      width var 204.24
    velocity mean 21.24      width mean 12.77
706: velocity var 58539.13      width var 476.34
    velocity mean 104.99      width mean 33.54
708: velocity var 28488.01      width var 447.75
    velocity mean 50.71      width mean 20.52
711: velocity var 148.95      width var 317.80
    velocity mean 19.74      width mean 21.91
713: velocity var 5.56      width var 16.20
    velocity mean 3.94      width mean 6.50
716: velocity var 7264.85      width var 1697.12
    velocity mean 50.13      width mean 32.06
719: velocity var 0.84      width var 32.96
    velocity mean 4.22      width mean 10.94
720: velocity var 44.50      width var 574.99
    velocity mean 8.27      width mean 34.58
721: velocity var 9.45      width var 117.16
    velocity mean 4.04      width mean 12.60
722: velocity var 125801.84      width var 125.51
    velocity mean 304.38      width mean 14.81
724: velocity var 220.11      width var 94.43
    velocity mean 9.93      width mean 21.93
725: velocity var 69941.68      width var 1041.24
    velocity mean 135.93      width mean 25.49
727: velocity var 89.64      width var 396.04
    velocity mean 18.17      width mean 21.78
728: velocity var 82.73      width var 59.51
    velocity mean 19.51      width mean 19.11
731: velocity var 49.58      width var 16.52
    velocity mean 17.58      width mean 6.70
732: velocity var 196.44      width var 1200.08
    velocity mean 20.06      width mean 43.94
734: velocity var 61838.98      width var 177.85
    velocity mean 88.70      width mean 14.27
735: velocity var 42.25      width var 409.45
    velocity mean 9.38      width mean 21.25
741: velocity var 246.94      width var 821.12
    velocity mean 31.08      width mean 20.06
748: velocity var 153595.96      width var 702.37
    velocity mean 190.62      width mean 26.40
749: velocity var 438.35      width var 857.94
    velocity mean 39.27      width mean 25.38
750: velocity var 30.56      width var 26.12
    velocity mean 34.29      width mean 9.15
753: velocity var 141392.46      width var 207.29
    velocity mean 269.52      width mean 25.33
754: velocity var 52.57      width var 133.09
    velocity mean 28.61      width mean 11.64
758: velocity var 48.18      width var 38.70
    velocity mean 28.97      width mean 10.23
760: velocity var 545.52      width var 516.08
    velocity mean 31.85      width mean 23.37
761: velocity var 9.54      width var 133.61
    velocity mean 5.18      width mean 16.74
763: velocity var 128.49      width var 672.38
    velocity mean 16.45      width mean 27.79
767: velocity var 1.70      width var 108.71
    velocity mean 4.27      width mean 9.11
768: velocity var 27.56      width var 1120.13
    velocity mean 7.83      width mean 35.38
769: velocity var 32.96      width var 435.43
    velocity mean 4.90      width mean 16.67
772: velocity var 323.55      width var 723.51
    velocity mean 39.67      width mean 28.05
774: velocity var 290.26      width var 23.42
    velocity mean 27.84      width mean 25.59
775: velocity var 20132.18      width var 117.90
    velocity mean 43.35      width mean 13.18
779: velocity var 66778.31      width var 360.02
    velocity mean 99.54      width mean 22.97
780: velocity var 128193.74      width var 96.66
    velocity mean 229.29      width mean 22.56
781: velocity var 69.94      width var 105.74
    velocity mean 7.00      width mean 15.98
782: velocity var 95824.93      width var 605.01
    velocity mean 174.88      width mean 21.83
783: velocity var 21.32      width var 202.76
    velocity mean 8.96      width mean 29.76
784: velocity var 116957.88      width var 767.32
    velocity mean 159.03      width mean 29.60
785: velocity var 115.25      width var 20.19
    velocity mean 44.32      width mean 12.27
786: velocity var 92.17      width var 94.92
    velocity mean 8.54      width mean 12.89
788: velocity var 39.99      width var 100.24
    velocity mean 40.22      width mean 23.23
789: velocity var 6.91      width var 17.40
    velocity mean 7.01      width mean 6.61
790: velocity var 10.22      width var 375.27
    velocity mean 4.49      width mean 19.52
791: velocity var 153001.58      width var 5315.90
    velocity mean 161.18      width mean 46.11
792: velocity var 8.75      width var 171.05
    velocity mean 4.26      width mean 17.49
793: velocity var 123497.47      width var 634.01
    velocity mean 112.70      width mean 30.96
795: velocity var 123338.73      width var 6432.75
    velocity mean 188.21      width mean 49.58
796: velocity var 156055.15      width var 359.06
    velocity mean 215.56      width mean 21.81
797: velocity var 220.93      width var 349.05
    velocity mean 28.18      width mean 29.62
801: velocity var 139422.14      width var 106.16
    velocity mean 191.93      width mean 16.85
802: velocity var 399.23      width var 372.28
    velocity mean 44.60      width mean 22.35
805: velocity var 141397.75      width var 269.99
    velocity mean 193.55      width mean 22.51
807: velocity var 4.45      width var 183.32
    velocity mean 3.24      width mean 16.15
808: velocity var 30.74      width var 22.79
    velocity mean 60.13      width mean 5.86
809: velocity var 3.48      width var 45.02
    velocity mean 2.69      width mean 11.54
813: velocity var 66264.46      width var 2912.26
    velocity mean 159.45      width mean 57.74
814: velocity var 101040.38      width var 172.87
    velocity mean 155.62      width mean 17.02
815: velocity var 394.63      width var 180.33
    velocity mean 38.94      width mean 13.49
816: velocity var 256.74      width var 271.96
    velocity mean 16.27      width mean 19.19
817: velocity var 582.05      width var 658.21
    velocity mean 68.88      width mean 19.82
818: velocity var 509.36      width var 250.12
    velocity mean 29.42      width mean 19.26
819: velocity var 22630.05      width var 1219.18
    velocity mean 50.85      width mean 27.05
822: velocity var 445.03      width var 545.34
    velocity mean 34.78      width mean 30.90
823: velocity var 43.82      width var 102.10
    velocity mean 8.14      width mean 10.31
825: velocity var 155114.64      width var 504.74
    velocity mean 198.71      width mean 25.17
826: velocity var 21.12      width var 85.31
    velocity mean 22.71      width mean 12.58
827: velocity var 244.46      width var 165.99
    velocity mean 42.82      width mean 13.54
830: velocity var 18.71      width var 376.77
    velocity mean 6.47      width mean 24.82
831: velocity var 25.33      width var 342.02
    velocity mean 6.26      width mean 22.02
833: velocity var 42.45      width var 2152.83
    velocity mean 8.07      width mean 61.75
835: velocity var 134962.13      width var 181.27
    velocity mean 194.38      width mean 16.65
840: velocity var 55720.69      width var 540.03
    velocity mean 69.54      width mean 22.03
843: velocity var 7.75      width var 1404.75
    velocity mean 5.69      width mean 43.61
844: velocity var 150.33      width var 885.19
    velocity mean 9.75      width mean 38.18
845: velocity var 100405.79      width var 68.33
    velocity mean 185.62      width mean 24.07
849: velocity var 12.52      width var 399.47
    velocity mean 4.40      width mean 33.74
853: velocity var 33.38      width var 77.69
    velocity mean 8.95      width mean 14.38
856: velocity var 207643.54      width var 139.54
    velocity mean 560.36      width mean 11.15
859: velocity var 29472.71      width var 16884.93
    velocity mean 80.15      width mean 64.65
860: velocity var 62.88      width var 131.58
    velocity mean 7.74      width mean 12.91
863: velocity var 80.67      width var 1079.78
    velocity mean 11.06      width mean 20.41
864: velocity var 85863.47      width var 531.16
    velocity mean 109.52      width mean 19.36
865: velocity var 60176.69      width var 393.74
    velocity mean 119.35      width mean 15.48
867: velocity var 139.50      width var 429.66
    velocity mean 11.28      width mean 32.17
868: velocity var 1.43      width var 430.30
    velocity mean 2.47      width mean 14.36
870: velocity var 87.54      width var 668.80
    velocity mean 14.78      width mean 32.55
872: velocity var 83.54      width var 279.22
    velocity mean 5.91      width mean 16.38
874: velocity var 63230.56      width var 351.93
    velocity mean 135.28      width mean 30.10
875: velocity var 267429.39      width var 710.72
    velocity mean 267.30      width mean 36.56
876: velocity var 99.91      width var 213.94
    velocity mean 5.75      width mean 19.58
877: velocity var 50769.22      width var 749.48
    velocity mean 69.29      width mean 22.45
881: velocity var 3202639.87      width var 510.00
    velocity mean 1105.12      width mean 37.40
882: velocity var 64.28      width var 144.34
    velocity mean 16.42      width mean 13.68
883: velocity var 153.85      width var 246.87
    velocity mean 15.42      width mean 19.23
884: velocity var 25208.74      width var 2204.68
    velocity mean 52.03      width mean 45.41
886: velocity var 222042.51      width var 1154.28
    velocity mean 385.11      width mean 41.30
889: velocity var 28319.61      width var 444.68
    velocity mean 38.63      width mean 18.14
890: velocity var 63.64      width var 6324.88
    velocity mean 8.73      width mean 89.92
892: velocity var 59573.57      width var 232.29
    velocity mean 64.99      width mean 20.07
893: velocity var 45.41      width var 65.81
    velocity mean 6.63      width mean 17.50
895: velocity var 6.86      width var 248.56
    velocity mean 6.06      width mean 14.00
896: velocity var 100168.66      width var 114.31
    velocity mean 185.94      width mean 13.82
898: velocity var 195.26      width var 467.12
    velocity mean 19.03      width mean 31.40
899: velocity var 43.16      width var 49.91
    velocity mean 10.32      width mean 12.47
900: velocity var 5.27      width var 8.57
    velocity mean 2.20      width mean 7.98
901: velocity var 344878.22      width var 1201.25
    velocity mean 439.58      width mean 55.04
904: velocity var 45369.34      width var 791.92
    velocity mean 49.21      width mean 24.31
907: velocity var 9.09      width var 53.94
    velocity mean 4.87      width mean 11.61
908: velocity var 1435.25      width var 36.54
    velocity mean 16.99      width mean 7.87
909: velocity var 31.93      width var 4.91
    velocity mean 30.10      width mean 4.06
911: velocity var 14.47      width var 85.66
    velocity mean 7.51      width mean 11.11
912: velocity var 7740.03      width var 707.88
    velocity mean 47.82      width mean 21.41
913: velocity var 7.91      width var 67.40
    velocity mean 4.58      width mean 12.50
914: velocity var 152.83      width var 577.81
    velocity mean 10.47      width mean 21.76
916: velocity var 15.37      width var 131.11
    velocity mean 4.69      width mean 13.91
917: velocity var 67.79      width var 61.11
    velocity mean 38.47      width mean 9.97
920: velocity var 16653.10      width var 881.92
    velocity mean 31.42      width mean 24.16
921: velocity var 120.53      width var 740.44
    velocity mean 38.89      width mean 26.53
922: velocity var 194504.78      width var 204.18
    velocity mean 346.70      width mean 22.21
924: velocity var 39421.11      width var 159.12
    velocity mean 70.25      width mean 15.66
927: velocity var 97.23      width var 487.16
    velocity mean 19.37      width mean 17.85
928: velocity var 22.85      width var 67.36
    velocity mean 7.60      width mean 12.09
929: velocity var 13.64      width var 30.40
    velocity mean 7.68      width mean 19.39
931: velocity var 9.49      width var 51.70
    velocity mean 3.28      width mean 14.97
932: velocity var 30010.68      width var 139.08
    velocity mean 52.71      width mean 11.83
937: velocity var 141.58      width var 186.36
    velocity mean 23.04      width mean 14.04
940: velocity var 136044.32      width var 169.94
    velocity mean 190.15      width mean 18.81
941: velocity var 206.35      width var 965.94
    velocity mean 14.35      width mean 23.07
942: velocity var 7.75      width var 30.90
    velocity mean 6.79      width mean 7.79
943: velocity var 68.24      width var 342.72
    velocity mean 8.71      width mean 25.30
944: velocity var 77211.39      width var 484.52
    velocity mean 101.11      width mean 23.89
945: velocity var 134.63      width var 45.57
    velocity mean 16.32      width mean 8.67
946: velocity var 17.24      width var 331.62
    velocity mean 12.75      width mean 20.59
949: velocity var 62.30      width var 170.56
    velocity mean 36.54      width mean 7.21
950: velocity var 45025.75      width var 324.57
    velocity mean 80.21      width mean 23.32
953: velocity var 319.87      width var 374.23
    velocity mean 45.53      width mean 16.46
954: velocity var 206.77      width var 296.84
    velocity mean 27.67      width mean 21.52
957: velocity var 56.11      width var 220.70
    velocity mean 6.17      width mean 9.12
958: velocity var 12.13      width var 133.57
    velocity mean 3.93      width mean 17.48
961: velocity var 1.05      width var 166.96
    velocity mean 1.96      width mean 22.30
962: velocity var 113449.22      width var 265.55
    velocity mean 179.23      width mean 29.39
966: velocity var 45860.70      width var 524.38
    velocity mean 62.24      width mean 16.57
967: velocity var 108924.38      width var 4935.44
    velocity mean 168.55      width mean 48.83
969: velocity var 69163.83      width var 1355.99
    velocity mean 91.21      width mean 35.48
970: velocity var 257.35      width var 85.59
    velocity mean 15.98      width mean 11.51
971: velocity var 130225.93      width var 722.63
    velocity mean 184.44      width mean 19.08
972: velocity var 77784.49      width var 7.09
    velocity mean 144.64      width mean 6.12
973: velocity var 7.83      width var 1637.74
    velocity mean 3.53      width mean 23.05
976: velocity var 20064.43      width var 7356.57
    velocity mean 191.28      width mean 195.93
977: velocity var 45.17      width var 156.96
    velocity mean 10.37      width mean 15.82
979: velocity var 12.15      width var 90.83
    velocity mean 3.38      width mean 14.91
981: velocity var 904.20      width var 37951.42
    velocity mean 20.73      width mean 118.34
982: velocity var 20.63      width var 163.59
    velocity mean 4.80      width mean 11.34
984: velocity var 18.90      width var 142.47
    velocity mean 6.47      width mean 13.89
985: velocity var 30.35      width var 147.09
    velocity mean 7.39      width mean 20.14
986: velocity var 61766.82      width var 685.44
    velocity mean 129.63      width mean 39.17
988: velocity var 78274.33      width var 298.08
    velocity mean 142.22      width mean 19.37
989: velocity var 395.18      width var 38.08
    velocity mean 16.92      width mean 9.02
990: velocity var 14.90      width var 459.94
    velocity mean 4.63      width mean 23.17
991: velocity var 10.14      width var 310.59
    velocity mean 4.93      width mean 16.30
992: velocity var 69.20      width var 399.17
    velocity mean 9.80      width mean 17.52
995: velocity var 200632.36      width var 458.12
    velocity mean 371.64      width mean 23.79
996: velocity var 12057.44      width var 900.06
    velocity mean 23.33      width mean 29.58
998: velocity var 50.15      width var 49.67
    velocity mean 5.89      width mean 10.27
999: velocity var 131858.00      width var 186.75
    velocity mean 186.21      width mean 26.51
1000: velocity var 219.53      width var 33.06
    velocity mean 13.64      width mean 10.54
1002: velocity var 5.76      width var 93.94
    velocity mean 26.16      width mean 12.16
1003: velocity var 108.25      width var 144.01
    velocity mean 19.11      width mean 13.12
1004: velocity var 3.85      width var 2361.16
    velocity mean 3.32      width mean 42.20
1005: velocity var 16.59      width var 81.31
    velocity mean 9.88      width mean 22.02
1006: velocity var 23.73      width var 10.69
    velocity mean 8.18      width mean 11.64
1008: velocity var 284757.66      width var 13003.58
    velocity mean 300.31      width mean 83.79
1009: velocity var 56375.74      width var 634.95
    velocity mean 73.34      width mean 22.29
1010: velocity var 118165.12      width var 110.99
    velocity mean 158.22      width mean 17.33
1011: velocity var 0.98      width var 3.92
    velocity mean 2.00      width mean 7.16
1012: velocity var 4.18      width var 34.53
    velocity mean 5.86      width mean 9.23
1014: velocity var 52.69      width var 467.99
    velocity mean 9.93      width mean 18.97
1015: velocity var 19.08      width var 258.51
    velocity mean 6.32      width mean 18.56
1019: velocity var 31.63      width var 436.66
    velocity mean 5.80      width mean 24.87
1021: velocity var 101191.14      width var 455.01
    velocity mean 152.04      width mean 19.62
1023: velocity var 65.87      width var 75.65
    velocity mean 9.31      width mean 17.70
1025: velocity var 5.69      width var 182.24
    velocity mean 4.84      width mean 18.48
1026: velocity var 54.08      width var 221.47
    velocity mean 11.87      width mean 19.98
1027: velocity var 17.22      width var 117.16
    velocity mean 3.24      width mean 15.62
1028: velocity var 63462.50      width var 213.30
    velocity mean 81.78      width mean 16.62
1029: velocity var 4.06      width var 2382.00
    velocity mean 2.01      width mean 30.50
1030: velocity var 11.80      width var 272.24
    velocity mean 6.16      width mean 10.39
1031: velocity var 24.25      width var 3719.35
    velocity mean 10.93      width mean 41.22
1034: velocity var 12.08      width var 77.01
    velocity mean 3.42      width mean 11.28
1035: velocity var 33.30      width var 217.95
    velocity mean 7.09      width mean 12.75
1036: velocity var 70.32      width var 1028.65
    velocity mean 8.14      width mean 29.07
1037: velocity var 144.26      width var 148.38
    velocity mean 27.85      width mean 19.13
1039: velocity var 21.56      width var 455087.67
    velocity mean 7.30      width mean 359.03
1041: velocity var 26.42      width var 1581.15
    velocity mean 6.22      width mean 32.04
1042: velocity var 13.52      width var 164.45
    velocity mean 3.51      width mean 14.09
1043: velocity var 63.43      width var 59.99
    velocity mean 8.88      width mean 15.19
1044: velocity var 107.88      width var 218.84
    velocity mean 40.61      width mean 19.10
1046: velocity var 18.56      width var 121.02
    velocity mean 4.33      width mean 17.65
1047: velocity var 8.77      width var 99.85
    velocity mean 3.94      width mean 13.14
1051: velocity var 15.67      width var 357.90
    velocity mean 6.83      width mean 20.69
1052: velocity var 2.45      width var 378.54
    velocity mean 3.35      width mean 23.08
1053: velocity var 1883.77      width var 1574.27
    velocity mean 47.78      width mean 148.63
1055: velocity var 15.54      width var 6.35
    velocity mean 5.34      width mean 5.30
1056: velocity var 83.91      width var 168.38
    velocity mean 39.57      width mean 14.60
1057: velocity var 182281.19      width var 2556.85
    velocity mean 307.74      width mean 27.31
1058: velocity var 27.50      width var 174.76
    velocity mean 6.79      width mean 9.57
1059: velocity var 20.37      width var 153.74
    velocity mean 6.15      width mean 12.16
1060: velocity var 9419.46      width var 1101.39
    velocity mean 23.42      width mean 17.96
1061: velocity var 307.67      width var 147.73
    velocity mean 41.39      width mean 17.59
1062: velocity var 31.68      width var 1398.72
    velocity mean 35.66      width mean 23.21
1063: velocity var 12.98      width var 599.06
    velocity mean 52.36      width mean 20.27
1064: velocity var 20.65      width var 167.42
    velocity mean 3.95      width mean 18.76
1067: velocity var 127.62      width var 302.79
    velocity mean 277.46      width mean 57.67
1069: velocity var 2273.48      width var 547.39
    velocity mean 7.63      width mean 14.54
1070: velocity var 18.95      width var 336.47
    velocity mean 3.88      width mean 14.09
1071: velocity var 38.76      width var 51.44
    velocity mean 7.37      width mean 7.94
1072: velocity var 209.56      width var 714.87
    velocity mean 16.50      width mean 21.45
1074: velocity var 7.73      width var 39.23
    velocity mean 3.67      width mean 7.40
1075: velocity var 26.14      width var 674.29
    velocity mean 8.53      width mean 16.52
1076: velocity var 3365.44      width var 1495.34
    velocity mean 285.62      width mean 78.67
1077: velocity var 50322.13      width var 90.80
    velocity mean 67.08      width mean 13.11
1078: velocity var 185.36      width var 852.20
    velocity mean 37.44      width mean 30.99
1079: velocity var 49.05      width var 15.07
    velocity mean 8.52      width mean 6.72
1080: velocity var 135.14      width var 82.37
    velocity mean 43.27      width mean 15.62
1081: velocity var 10.08      width var 1260.18
    velocity mean 9.04      width mean 30.44
1082: velocity var 6.38      width var 84.46
    velocity mean 3.02      width mean 10.74
1083: velocity var 106.79      width var 846.70
    velocity mean 406.60      width mean 78.31
1086: velocity var 12.13      width var 303.77
    velocity mean 4.30      width mean 15.50
1087: velocity var 27024.61      width var 3512.59
    velocity mean 273.63      width mean 89.18
1088: velocity var 170.29      width var 169.19
    velocity mean 9.97      width mean 14.95
1090: velocity var 472.51      width var 4320.93
    velocity mean 242.12      width mean 75.36
1091: velocity var 5.67      width var 3773.69
    velocity mean 2.43      width mean 31.26
1094: velocity var 53.86      width var 167.01
    velocity mean 13.75      width mean 12.11
1095: velocity var 113085.14      width var 246.48
    velocity mean 244.39      width mean 28.44
1096: velocity var 21.31      width var 414.60
    velocity mean 5.82      width mean 20.15
1098: velocity var 43.78      width var 127.42
    velocity mean 227.12      width mean 34.07
1099: velocity var 8.63      width var 82.16
    velocity mean 2.96      width mean 9.57
1100: velocity var 11759.07      width var 4498.04
    velocity mean 298.11      width mean 100.80
1101: velocity var 5.96      width var 945.66
    velocity mean 4.54      width mean 29.97
1102: velocity var 30.88      width var 301.54
    velocity mean 8.14      width mean 27.87
1103: velocity var 1.61      width var 220.08
    velocity mean 3.85      width mean 25.24
1105: velocity var 17.52      width var 67.81
    velocity mean 4.61      width mean 11.39
1106: velocity var 17.62      width var 70.33
    velocity mean 3.68      width mean 14.88
1107: velocity var 16.56      width var 2469.27
    velocity mean 5.81      width mean 23.80
1109: velocity var 15129.88      width var 3882.19
    velocity mean 131.21      width mean 63.24
1110: velocity var 45.13      width var 37.14
    velocity mean 14.07      width mean 10.31
1111: velocity var 39.66      width var 1450.24
    velocity mean 228.64      width mean 61.78
1112: velocity var 60.39      width var 8.88
    velocity mean 218.70      width mean 35.25
1115: velocity var 93186.12      width var 288.16
    velocity mean 127.17      width mean 15.49
1117: velocity var 17.47      width var 293.80
    velocity mean 4.55      width mean 21.41
1121: velocity var 20.73      width var 121.97
    velocity mean 4.94      width mean 14.33
1122: velocity var 41.10      width var 939.13
    velocity mean 7.53      width mean 29.51
1123: velocity var 134.16      width var 50.33
    velocity mean 23.55      width mean 8.71
1124: velocity var 58.46      width var 1103.73
    velocity mean 11.64      width mean 20.61
1125: velocity var 16.67      width var 36.81
    velocity mean 53.52      width mean 12.34
1126: velocity var 77.33      width var 799.42
    velocity mean 51.24      width mean 28.79
1127: velocity var 15.94      width var 51.72
    velocity mean 8.54      width mean 14.13
1128: velocity var 5.44      width var 78.43
    velocity mean 4.98      width mean 19.55
1129: velocity var 42.31      width var 1667.36
    velocity mean 7.08      width mean 28.52
1130: velocity var 393.10      width var 150.20
    velocity mean 12.45      width mean 14.82
1132: velocity var 3.33      width var 24.69
    velocity mean 51.05      width mean 7.56
1133: velocity var 66.73      width var 227.03
    velocity mean 10.38      width mean 16.79
1135: velocity var 271.18      width var 1195.51
    velocity mean 13.25      width mean 34.32
1136: velocity var 1028.11      width var 2207.66
    velocity mean 223.27      width mean 47.02
1138: velocity var 29.82      width var 706.72
